,0
250,"POLYGON ((-93.29107868158563 45.0354215493991, -93.28790535441699 45.0354215493991, -93.28790535441699 45.03766985030841, -93.29107868158563 45.03766985030841, -93.29107868158563 45.0354215493991))"
251,"POLYGON ((-93.28790535441699 44.91176499938677, -93.28473202724835 44.91176499938677, -93.28473202724835 44.91401330029608, -93.28790535441699 44.91401330029608, -93.28790535441699 44.91176499938677))"
252,"POLYGON ((-93.28790535441699 44.91401330029608, -93.28473202724835 44.91401330029608, -93.28473202724835 44.9162616012054, -93.28790535441699 44.9162616012054, -93.28790535441699 44.91401330029608))"
253,"POLYGON ((-93.28790535441699 44.92975140666129, -93.28473202724835 44.92975140666129, -93.28473202724835 44.9319997075706, -93.28790535441699 44.9319997075706, -93.28790535441699 44.92975140666129))"
254,"POLYGON ((-93.28790535441699 44.9319997075706, -93.28473202724835 44.9319997075706, -93.28473202724835 44.93424800847992, -93.28790535441699 44.93424800847992, -93.28790535441699 44.9319997075706))"
255,"POLYGON ((-93.28790535441699 44.93424800847992, -93.28473202724835 44.93424800847992, -93.28473202724835 44.93649630938923, -93.28790535441699 44.93649630938923, -93.28790535441699 44.93424800847992))"
256,"POLYGON ((-93.28790535441699 44.93649630938923, -93.28473202724835 44.93649630938923, -93.28473202724835 44.93874461029855, -93.28790535441699 44.93874461029855, -93.28790535441699 44.93649630938923))"
257,"POLYGON ((-93.28790535441699 44.93874461029855, -93.28473202724835 44.93874461029855, -93.28473202724835 44.94099291120786, -93.28790535441699 44.94099291120786, -93.28790535441699 44.93874461029855))"
258,"POLYGON ((-93.28790535441699 44.94099291120786, -93.28473202724835 44.94099291120786, -93.28473202724835 44.94324121211718, -93.28790535441699 44.94324121211718, -93.28790535441699 44.94099291120786))"
259,"POLYGON ((-93.28790535441699 44.94324121211718, -93.28473202724835 44.94324121211718, -93.28473202724835 44.94548951302649, -93.28790535441699 44.94548951302649, -93.28790535441699 44.94324121211718))"
260,"POLYGON ((-93.28790535441699 44.94548951302649, -93.28473202724835 44.94548951302649, -93.28473202724835 44.94773781393581, -93.28790535441699 44.94773781393581, -93.28790535441699 44.94548951302649))"
261,"POLYGON ((-93.28790535441699 44.94773781393581, -93.28473202724835 44.94773781393581, -93.28473202724835 44.94998611484512, -93.28790535441699 44.94998611484512, -93.28790535441699 44.94773781393581))"
262,"POLYGON ((-93.28790535441699 44.94998611484512, -93.28473202724835 44.94998611484512, -93.28473202724835 44.95223441575444, -93.28790535441699 44.95223441575444, -93.28790535441699 44.94998611484512))"
263,"POLYGON ((-93.28790535441699 44.95223441575444, -93.28473202724835 44.95223441575444, -93.28473202724835 44.95448271666375, -93.28790535441699 44.95448271666375, -93.28790535441699 44.95223441575444))"
264,"POLYGON ((-93.28790535441699 44.95448271666375, -93.28473202724835 44.95448271666375, -93.28473202724835 44.95673101757307, -93.28790535441699 44.95673101757307, -93.28790535441699 44.95448271666375))"
265,"POLYGON ((-93.28790535441699 44.95673101757307, -93.28473202724835 44.95673101757307, -93.28473202724835 44.95897931848238, -93.28790535441699 44.95897931848238, -93.28790535441699 44.95673101757307))"
266,"POLYGON ((-93.28790535441699 44.95897931848238, -93.28473202724835 44.95897931848238, -93.28473202724835 44.9612276193917, -93.28790535441699 44.9612276193917, -93.28790535441699 44.95897931848238))"
267,"POLYGON ((-93.28790535441699 44.9612276193917, -93.28473202724835 44.9612276193917, -93.28473202724835 44.96347592030101, -93.28790535441699 44.96347592030101, -93.28790535441699 44.9612276193917))"
268,"POLYGON ((-93.28790535441699 44.96347592030101, -93.28473202724835 44.96347592030101, -93.28473202724835 44.96572422121033, -93.28790535441699 44.96572422121033, -93.28790535441699 44.96347592030101))"
269,"POLYGON ((-93.28790535441699 44.96572422121033, -93.28473202724835 44.96572422121033, -93.28473202724835 44.96797252211964, -93.28790535441699 44.96797252211964, -93.28790535441699 44.96572422121033))"
270,"POLYGON ((-93.28790535441699 44.96797252211964, -93.28473202724835 44.96797252211964, -93.28473202724835 44.97022082302896, -93.28790535441699 44.97022082302896, -93.28790535441699 44.96797252211964))"
271,"POLYGON ((-93.28790535441699 44.97022082302896, -93.28473202724835 44.97022082302896, -93.28473202724835 44.97246912393828, -93.28790535441699 44.97246912393828, -93.28790535441699 44.97022082302896))"
272,"POLYGON ((-93.28790535441699 44.97246912393828, -93.28473202724835 44.97246912393828, -93.28473202724835 44.97471742484759, -93.28790535441699 44.97471742484759, -93.28790535441699 44.97246912393828))"
273,"POLYGON ((-93.28790535441699 44.97471742484759, -93.28473202724835 44.97471742484759, -93.28473202724835 44.97696572575691, -93.28790535441699 44.97696572575691, -93.28790535441699 44.97471742484759))"
274,"POLYGON ((-93.28790535441699 44.97696572575691, -93.28473202724835 44.97696572575691, -93.28473202724835 44.97921402666622, -93.28790535441699 44.97921402666622, -93.28790535441699 44.97696572575691))"
275,"POLYGON ((-93.28790535441699 44.97921402666622, -93.28473202724835 44.97921402666622, -93.28473202724835 44.98146232757554, -93.28790535441699 44.98146232757554, -93.28790535441699 44.97921402666622))"
276,"POLYGON ((-93.28790535441699 44.98146232757554, -93.28473202724835 44.98146232757554, -93.28473202724835 44.98371062848485, -93.28790535441699 44.98371062848485, -93.28790535441699 44.98146232757554))"
277,"POLYGON ((-93.28790535441699 44.98595892939417, -93.28473202724835 44.98595892939417, -93.28473202724835 44.98820723030348, -93.28790535441699 44.98820723030348, -93.28790535441699 44.98595892939417))"
278,"POLYGON ((-93.28790535441699 44.98820723030348, -93.28473202724835 44.98820723030348, -93.28473202724835 44.9904555312128, -93.28790535441699 44.9904555312128, -93.28790535441699 44.98820723030348))"
279,"POLYGON ((-93.28790535441699 44.99720043394074, -93.28473202724835 44.99720043394074, -93.28473202724835 44.99944873485006, -93.28790535441699 44.99944873485006, -93.28790535441699 44.99720043394074))"
280,"POLYGON ((-93.28790535441699 44.99944873485006, -93.28473202724835 44.99944873485006, -93.28473202724835 45.00169703575937, -93.28790535441699 45.00169703575937, -93.28790535441699 44.99944873485006))"
281,"POLYGON ((-93.28790535441699 45.00394533666869, -93.28473202724835 45.00394533666869, -93.28473202724835 45.006193637578, -93.28790535441699 45.006193637578, -93.28790535441699 45.00394533666869))"
282,"POLYGON ((-93.28790535441699 45.006193637578, -93.28473202724835 45.006193637578, -93.28473202724835 45.00844193848732, -93.28790535441699 45.00844193848732, -93.28790535441699 45.006193637578))"
283,"POLYGON ((-93.28790535441699 45.00844193848732, -93.28473202724835 45.00844193848732, -93.28473202724835 45.01069023939663, -93.28790535441699 45.01069023939663, -93.28790535441699 45.00844193848732))"
284,"POLYGON ((-93.28790535441699 45.01293854030595, -93.28473202724835 45.01293854030595, -93.28473202724835 45.01518684121526, -93.28790535441699 45.01518684121526, -93.28790535441699 45.01293854030595))"
285,"POLYGON ((-93.28790535441699 45.01743514212458, -93.28473202724835 45.01743514212458, -93.28473202724835 45.01968344303389, -93.28790535441699 45.01968344303389, -93.28790535441699 45.01743514212458))"
286,"POLYGON ((-93.28790535441699 45.01968344303389, -93.28473202724835 45.01968344303389, -93.28473202724835 45.02193174394321, -93.28790535441699 45.02193174394321, -93.28790535441699 45.01968344303389))"
287,"POLYGON ((-93.28790535441699 45.02193174394321, -93.28473202724835 45.02193174394321, -93.28473202724835 45.02418004485252, -93.28790535441699 45.02418004485252, -93.28790535441699 45.02193174394321))"
288,"POLYGON ((-93.28790535441699 45.02418004485252, -93.28473202724835 45.02418004485252, -93.28473202724835 45.02642834576184, -93.28790535441699 45.02642834576184, -93.28790535441699 45.02418004485252))"
289,"POLYGON ((-93.28473202724835 44.92975140666129, -93.28155870007971 44.92975140666129, -93.28155870007971 44.9319997075706, -93.28473202724835 44.9319997075706, -93.28473202724835 44.92975140666129))"
290,"POLYGON ((-93.28473202724835 44.9319997075706, -93.28155870007971 44.9319997075706, -93.28155870007971 44.93424800847992, -93.28473202724835 44.93424800847992, -93.28473202724835 44.9319997075706))"
291,"POLYGON ((-93.28473202724835 44.93424800847992, -93.28155870007971 44.93424800847992, -93.28155870007971 44.93649630938923, -93.28473202724835 44.93649630938923, -93.28473202724835 44.93424800847992))"
292,"POLYGON ((-93.28473202724835 44.93649630938923, -93.28155870007971 44.93649630938923, -93.28155870007971 44.93874461029855, -93.28473202724835 44.93874461029855, -93.28473202724835 44.93649630938923))"
293,"POLYGON ((-93.28473202724835 44.93874461029855, -93.28155870007971 44.93874461029855, -93.28155870007971 44.94099291120786, -93.28473202724835 44.94099291120786, -93.28473202724835 44.93874461029855))"
294,"POLYGON ((-93.28473202724835 44.94099291120786, -93.28155870007971 44.94099291120786, -93.28155870007971 44.94324121211718, -93.28473202724835 44.94324121211718, -93.28473202724835 44.94099291120786))"
295,"POLYGON ((-93.28473202724835 44.94548951302649, -93.28155870007971 44.94548951302649, -93.28155870007971 44.94773781393581, -93.28473202724835 44.94773781393581, -93.28473202724835 44.94548951302649))"
296,"POLYGON ((-93.28473202724835 44.94773781393581, -93.28155870007971 44.94773781393581, -93.28155870007971 44.94998611484512, -93.28473202724835 44.94998611484512, -93.28473202724835 44.94773781393581))"
297,"POLYGON ((-93.28473202724835 44.94998611484512, -93.28155870007971 44.94998611484512, -93.28155870007971 44.95223441575444, -93.28473202724835 44.95223441575444, -93.28473202724835 44.94998611484512))"
298,"POLYGON ((-93.28473202724835 44.95223441575444, -93.28155870007971 44.95223441575444, -93.28155870007971 44.95448271666375, -93.28473202724835 44.95448271666375, -93.28473202724835 44.95223441575444))"
299,"POLYGON ((-93.28473202724835 44.95448271666375, -93.28155870007971 44.95448271666375, -93.28155870007971 44.95673101757307, -93.28473202724835 44.95673101757307, -93.28473202724835 44.95448271666375))"
300,"POLYGON ((-93.28473202724835 44.95673101757307, -93.28155870007971 44.95673101757307, -93.28155870007971 44.95897931848238, -93.28473202724835 44.95897931848238, -93.28473202724835 44.95673101757307))"
301,"POLYGON ((-93.28473202724835 44.95897931848238, -93.28155870007971 44.95897931848238, -93.28155870007971 44.9612276193917, -93.28473202724835 44.9612276193917, -93.28473202724835 44.95897931848238))"
302,"POLYGON ((-93.28473202724835 44.9612276193917, -93.28155870007971 44.9612276193917, -93.28155870007971 44.96347592030101, -93.28473202724835 44.96347592030101, -93.28473202724835 44.9612276193917))"
303,"POLYGON ((-93.28473202724835 44.96347592030101, -93.28155870007971 44.96347592030101, -93.28155870007971 44.96572422121033, -93.28473202724835 44.96572422121033, -93.28473202724835 44.96347592030101))"
304,"POLYGON ((-93.28473202724835 44.96572422121033, -93.28155870007971 44.96572422121033, -93.28155870007971 44.96797252211964, -93.28473202724835 44.96797252211964, -93.28473202724835 44.96572422121033))"
305,"POLYGON ((-93.28473202724835 44.96797252211964, -93.28155870007971 44.96797252211964, -93.28155870007971 44.97022082302896, -93.28473202724835 44.97022082302896, -93.28473202724835 44.96797252211964))"
306,"POLYGON ((-93.28473202724835 44.97022082302896, -93.28155870007971 44.97022082302896, -93.28155870007971 44.97246912393828, -93.28473202724835 44.97246912393828, -93.28473202724835 44.97022082302896))"
307,"POLYGON ((-93.28473202724835 44.97246912393828, -93.28155870007971 44.97246912393828, -93.28155870007971 44.97471742484759, -93.28473202724835 44.97471742484759, -93.28473202724835 44.97246912393828))"
308,"POLYGON ((-93.28473202724835 44.97471742484759, -93.28155870007971 44.97471742484759, -93.28155870007971 44.97696572575691, -93.28473202724835 44.97696572575691, -93.28473202724835 44.97471742484759))"
309,"POLYGON ((-93.28473202724835 44.97696572575691, -93.28155870007971 44.97696572575691, -93.28155870007971 44.97921402666622, -93.28473202724835 44.97921402666622, -93.28473202724835 44.97696572575691))"
310,"POLYGON ((-93.28473202724835 44.97921402666622, -93.28155870007971 44.97921402666622, -93.28155870007971 44.98146232757554, -93.28473202724835 44.98146232757554, -93.28473202724835 44.97921402666622))"
311,"POLYGON ((-93.28473202724835 44.98146232757554, -93.28155870007971 44.98146232757554, -93.28155870007971 44.98371062848485, -93.28473202724835 44.98371062848485, -93.28473202724835 44.98146232757554))"
312,"POLYGON ((-93.28473202724835 44.98371062848485, -93.28155870007971 44.98371062848485, -93.28155870007971 44.98595892939417, -93.28473202724835 44.98595892939417, -93.28473202724835 44.98371062848485))"
313,"POLYGON ((-93.28473202724835 44.98595892939417, -93.28155870007971 44.98595892939417, -93.28155870007971 44.98820723030348, -93.28473202724835 44.98820723030348, -93.28473202724835 44.98595892939417))"
314,"POLYGON ((-93.28473202724835 44.98820723030348, -93.28155870007971 44.98820723030348, -93.28155870007971 44.9904555312128, -93.28473202724835 44.9904555312128, -93.28473202724835 44.98820723030348))"
315,"POLYGON ((-93.28473202724835 44.9904555312128, -93.28155870007971 44.9904555312128, -93.28155870007971 44.99270383212211, -93.28473202724835 44.99270383212211, -93.28473202724835 44.9904555312128))"
316,"POLYGON ((-93.28473202724835 44.99495213303143, -93.28155870007971 44.99495213303143, -93.28155870007971 44.99720043394074, -93.28473202724835 44.99720043394074, -93.28473202724835 44.99495213303143))"
317,"POLYGON ((-93.28473202724835 44.99720043394074, -93.28155870007971 44.99720043394074, -93.28155870007971 44.99944873485006, -93.28473202724835 44.99944873485006, -93.28473202724835 44.99720043394074))"
318,"POLYGON ((-93.28473202724835 44.99944873485006, -93.28155870007971 44.99944873485006, -93.28155870007971 45.00169703575937, -93.28473202724835 45.00169703575937, -93.28473202724835 44.99944873485006))"
319,"POLYGON ((-93.28473202724835 45.00169703575937, -93.28155870007971 45.00169703575937, -93.28155870007971 45.00394533666869, -93.28473202724835 45.00394533666869, -93.28473202724835 45.00169703575937))"
320,"POLYGON ((-93.28473202724835 45.00394533666869, -93.28155870007971 45.00394533666869, -93.28155870007971 45.006193637578, -93.28473202724835 45.006193637578, -93.28473202724835 45.00394533666869))"
321,"POLYGON ((-93.28473202724835 45.006193637578, -93.28155870007971 45.006193637578, -93.28155870007971 45.00844193848732, -93.28473202724835 45.00844193848732, -93.28473202724835 45.006193637578))"
322,"POLYGON ((-93.28473202724835 45.01069023939663, -93.28155870007971 45.01069023939663, -93.28155870007971 45.01293854030595, -93.28473202724835 45.01293854030595, -93.28473202724835 45.01069023939663))"
323,"POLYGON ((-93.28155870007971 44.90277179574951, -93.27838537291107 44.90277179574951, -93.27838537291107 44.90502009665882, -93.28155870007971 44.90502009665882, -93.28155870007971 44.90277179574951))"
324,"POLYGON ((-93.28155870007971 44.92075820302403, -93.27838537291107 44.92075820302403, -93.27838537291107 44.92300650393334, -93.28155870007971 44.92300650393334, -93.28155870007971 44.92075820302403))"
325,"POLYGON ((-93.28155870007971 44.92300650393334, -93.27838537291107 44.92300650393334, -93.27838537291107 44.92525480484266, -93.28155870007971 44.92525480484266, -93.28155870007971 44.92300650393334))"
326,"POLYGON ((-93.28155870007971 44.92525480484266, -93.27838537291107 44.92525480484266, -93.27838537291107 44.92750310575197, -93.28155870007971 44.92750310575197, -93.28155870007971 44.92525480484266))"
327,"POLYGON ((-93.28155870007971 44.92750310575197, -93.27838537291107 44.92750310575197, -93.27838537291107 44.92975140666129, -93.28155870007971 44.92975140666129, -93.28155870007971 44.92750310575197))"
328,"POLYGON ((-93.28155870007971 44.9319997075706, -93.27838537291107 44.9319997075706, -93.27838537291107 44.93424800847992, -93.28155870007971 44.93424800847992, -93.28155870007971 44.9319997075706))"
329,"POLYGON ((-93.28155870007971 44.93424800847992, -93.27838537291107 44.93424800847992, -93.27838537291107 44.93649630938923, -93.28155870007971 44.93649630938923, -93.28155870007971 44.93424800847992))"
330,"POLYGON ((-93.28155870007971 44.93649630938923, -93.27838537291107 44.93649630938923, -93.27838537291107 44.93874461029855, -93.28155870007971 44.93874461029855, -93.28155870007971 44.93649630938923))"
331,"POLYGON ((-93.28155870007971 44.93874461029855, -93.27838537291107 44.93874461029855, -93.27838537291107 44.94099291120786, -93.28155870007971 44.94099291120786, -93.28155870007971 44.93874461029855))"
332,"POLYGON ((-93.28155870007971 44.94099291120786, -93.27838537291107 44.94099291120786, -93.27838537291107 44.94324121211718, -93.28155870007971 44.94324121211718, -93.28155870007971 44.94099291120786))"
333,"POLYGON ((-93.28155870007971 44.94324121211718, -93.27838537291107 44.94324121211718, -93.27838537291107 44.94548951302649, -93.28155870007971 44.94548951302649, -93.28155870007971 44.94324121211718))"
334,"POLYGON ((-93.28155870007971 44.94548951302649, -93.27838537291107 44.94548951302649, -93.27838537291107 44.94773781393581, -93.28155870007971 44.94773781393581, -93.28155870007971 44.94548951302649))"
335,"POLYGON ((-93.28155870007971 44.94773781393581, -93.27838537291107 44.94773781393581, -93.27838537291107 44.94998611484512, -93.28155870007971 44.94998611484512, -93.28155870007971 44.94773781393581))"
336,"POLYGON ((-93.28155870007971 44.94998611484512, -93.27838537291107 44.94998611484512, -93.27838537291107 44.95223441575444, -93.28155870007971 44.95223441575444, -93.28155870007971 44.94998611484512))"
337,"POLYGON ((-93.28155870007971 44.95223441575444, -93.27838537291107 44.95223441575444, -93.27838537291107 44.95448271666375, -93.28155870007971 44.95448271666375, -93.28155870007971 44.95223441575444))"
338,"POLYGON ((-93.28155870007971 44.95448271666375, -93.27838537291107 44.95448271666375, -93.27838537291107 44.95673101757307, -93.28155870007971 44.95673101757307, -93.28155870007971 44.95448271666375))"
339,"POLYGON ((-93.28155870007971 44.95673101757307, -93.27838537291107 44.95673101757307, -93.27838537291107 44.95897931848238, -93.28155870007971 44.95897931848238, -93.28155870007971 44.95673101757307))"
340,"POLYGON ((-93.28155870007971 44.95897931848238, -93.27838537291107 44.95897931848238, -93.27838537291107 44.9612276193917, -93.28155870007971 44.9612276193917, -93.28155870007971 44.95897931848238))"
341,"POLYGON ((-93.28155870007971 44.9612276193917, -93.27838537291107 44.9612276193917, -93.27838537291107 44.96347592030101, -93.28155870007971 44.96347592030101, -93.28155870007971 44.9612276193917))"
342,"POLYGON ((-93.28155870007971 44.96347592030101, -93.27838537291107 44.96347592030101, -93.27838537291107 44.96572422121033, -93.28155870007971 44.96572422121033, -93.28155870007971 44.96347592030101))"
343,"POLYGON ((-93.28155870007971 44.96572422121033, -93.27838537291107 44.96572422121033, -93.27838537291107 44.96797252211964, -93.28155870007971 44.96797252211964, -93.28155870007971 44.96572422121033))"
344,"POLYGON ((-93.28155870007971 44.96797252211964, -93.27838537291107 44.96797252211964, -93.27838537291107 44.97022082302896, -93.28155870007971 44.97022082302896, -93.28155870007971 44.96797252211964))"
345,"POLYGON ((-93.28155870007971 44.97022082302896, -93.27838537291107 44.97022082302896, -93.27838537291107 44.97246912393828, -93.28155870007971 44.97246912393828, -93.28155870007971 44.97022082302896))"
346,"POLYGON ((-93.28155870007971 44.97246912393828, -93.27838537291107 44.97246912393828, -93.27838537291107 44.97471742484759, -93.28155870007971 44.97471742484759, -93.28155870007971 44.97246912393828))"
347,"POLYGON ((-93.28155870007971 44.97471742484759, -93.27838537291107 44.97471742484759, -93.27838537291107 44.97696572575691, -93.28155870007971 44.97696572575691, -93.28155870007971 44.97471742484759))"
348,"POLYGON ((-93.28155870007971 44.97696572575691, -93.27838537291107 44.97696572575691, -93.27838537291107 44.97921402666622, -93.28155870007971 44.97921402666622, -93.28155870007971 44.97696572575691))"
349,"POLYGON ((-93.28155870007971 44.97921402666622, -93.27838537291107 44.97921402666622, -93.27838537291107 44.98146232757554, -93.28155870007971 44.98146232757554, -93.28155870007971 44.97921402666622))"
350,"POLYGON ((-93.28155870007971 44.98146232757554, -93.27838537291107 44.98146232757554, -93.27838537291107 44.98371062848485, -93.28155870007971 44.98371062848485, -93.28155870007971 44.98146232757554))"
351,"POLYGON ((-93.28155870007971 44.98371062848485, -93.27838537291107 44.98371062848485, -93.27838537291107 44.98595892939417, -93.28155870007971 44.98595892939417, -93.28155870007971 44.98371062848485))"
352,"POLYGON ((-93.28155870007971 44.98595892939417, -93.27838537291107 44.98595892939417, -93.27838537291107 44.98820723030348, -93.28155870007971 44.98820723030348, -93.28155870007971 44.98595892939417))"
353,"POLYGON ((-93.28155870007971 44.98820723030348, -93.27838537291107 44.98820723030348, -93.27838537291107 44.9904555312128, -93.28155870007971 44.9904555312128, -93.28155870007971 44.98820723030348))"
354,"POLYGON ((-93.28155870007971 44.9904555312128, -93.27838537291107 44.9904555312128, -93.27838537291107 44.99270383212211, -93.28155870007971 44.99270383212211, -93.28155870007971 44.9904555312128))"
355,"POLYGON ((-93.28155870007971 44.99270383212211, -93.27838537291107 44.99270383212211, -93.27838537291107 44.99495213303143, -93.28155870007971 44.99495213303143, -93.28155870007971 44.99270383212211))"
356,"POLYGON ((-93.28155870007971 44.99495213303143, -93.27838537291107 44.99495213303143, -93.27838537291107 44.99720043394074, -93.28155870007971 44.99720043394074, -93.28155870007971 44.99495213303143))"
357,"POLYGON ((-93.28155870007971 44.99720043394074, -93.27838537291107 44.99720043394074, -93.27838537291107 44.99944873485006, -93.28155870007971 44.99944873485006, -93.28155870007971 44.99720043394074))"
358,"POLYGON ((-93.28155870007971 44.99944873485006, -93.27838537291107 44.99944873485006, -93.27838537291107 45.00169703575937, -93.28155870007971 45.00169703575937, -93.28155870007971 44.99944873485006))"
359,"POLYGON ((-93.28155870007971 45.00169703575937, -93.27838537291107 45.00169703575937, -93.27838537291107 45.00394533666869, -93.28155870007971 45.00394533666869, -93.28155870007971 45.00169703575937))"
360,"POLYGON ((-93.28155870007971 45.00394533666869, -93.27838537291107 45.00394533666869, -93.27838537291107 45.006193637578, -93.28155870007971 45.006193637578, -93.28155870007971 45.00394533666869))"
361,"POLYGON ((-93.28155870007971 45.01069023939663, -93.27838537291107 45.01069023939663, -93.27838537291107 45.01293854030595, -93.28155870007971 45.01293854030595, -93.28155870007971 45.01069023939663))"
362,"POLYGON ((-93.28155870007971 45.01293854030595, -93.27838537291107 45.01293854030595, -93.27838537291107 45.01518684121526, -93.28155870007971 45.01518684121526, -93.28155870007971 45.01293854030595))"
363,"POLYGON ((-93.27838537291107 44.88928199029362, -93.27521204574244 44.88928199029362, -93.27521204574244 44.89153029120293, -93.27838537291107 44.89153029120293, -93.27838537291107 44.88928199029362))"
364,"POLYGON ((-93.27838537291107 44.89827519393088, -93.27521204574244 44.89827519393088, -93.27521204574244 44.90052349484019, -93.27838537291107 44.90052349484019, -93.27838537291107 44.89827519393088))"
365,"POLYGON ((-93.27838537291107 44.90277179574951, -93.27521204574244 44.90277179574951, -93.27521204574244 44.90502009665882, -93.27838537291107 44.90502009665882, -93.27838537291107 44.90277179574951))"
366,"POLYGON ((-93.27838537291107 44.91850990211471, -93.27521204574244 44.91850990211471, -93.27521204574244 44.92075820302403, -93.27838537291107 44.92075820302403, -93.27838537291107 44.91850990211471))"
367,"POLYGON ((-93.27838537291107 44.92750310575197, -93.27521204574244 44.92750310575197, -93.27521204574244 44.92975140666129, -93.27838537291107 44.92975140666129, -93.27838537291107 44.92750310575197))"
368,"POLYGON ((-93.27838537291107 44.92975140666129, -93.27521204574244 44.92975140666129, -93.27521204574244 44.9319997075706, -93.27838537291107 44.9319997075706, -93.27838537291107 44.92975140666129))"
369,"POLYGON ((-93.27838537291107 44.9319997075706, -93.27521204574244 44.9319997075706, -93.27521204574244 44.93424800847992, -93.27838537291107 44.93424800847992, -93.27838537291107 44.9319997075706))"
370,"POLYGON ((-93.27838537291107 44.93424800847992, -93.27521204574244 44.93424800847992, -93.27521204574244 44.93649630938923, -93.27838537291107 44.93649630938923, -93.27838537291107 44.93424800847992))"
371,"POLYGON ((-93.27838537291107 44.93649630938923, -93.27521204574244 44.93649630938923, -93.27521204574244 44.93874461029855, -93.27838537291107 44.93874461029855, -93.27838537291107 44.93649630938923))"
372,"POLYGON ((-93.27838537291107 44.93874461029855, -93.27521204574244 44.93874461029855, -93.27521204574244 44.94099291120786, -93.27838537291107 44.94099291120786, -93.27838537291107 44.93874461029855))"
373,"POLYGON ((-93.27838537291107 44.94099291120786, -93.27521204574244 44.94099291120786, -93.27521204574244 44.94324121211718, -93.27838537291107 44.94324121211718, -93.27838537291107 44.94099291120786))"
374,"POLYGON ((-93.27838537291107 44.94324121211718, -93.27521204574244 44.94324121211718, -93.27521204574244 44.94548951302649, -93.27838537291107 44.94548951302649, -93.27838537291107 44.94324121211718))"
375,"POLYGON ((-93.27838537291107 44.94548951302649, -93.27521204574244 44.94548951302649, -93.27521204574244 44.94773781393581, -93.27838537291107 44.94773781393581, -93.27838537291107 44.94548951302649))"
376,"POLYGON ((-93.27838537291107 44.94773781393581, -93.27521204574244 44.94773781393581, -93.27521204574244 44.94998611484512, -93.27838537291107 44.94998611484512, -93.27838537291107 44.94773781393581))"
377,"POLYGON ((-93.27838537291107 44.94998611484512, -93.27521204574244 44.94998611484512, -93.27521204574244 44.95223441575444, -93.27838537291107 44.95223441575444, -93.27838537291107 44.94998611484512))"
378,"POLYGON ((-93.27838537291107 44.95223441575444, -93.27521204574244 44.95223441575444, -93.27521204574244 44.95448271666375, -93.27838537291107 44.95448271666375, -93.27838537291107 44.95223441575444))"
379,"POLYGON ((-93.27838537291107 44.95448271666375, -93.27521204574244 44.95448271666375, -93.27521204574244 44.95673101757307, -93.27838537291107 44.95673101757307, -93.27838537291107 44.95448271666375))"
380,"POLYGON ((-93.27838537291107 44.95673101757307, -93.27521204574244 44.95673101757307, -93.27521204574244 44.95897931848238, -93.27838537291107 44.95897931848238, -93.27838537291107 44.95673101757307))"
381,"POLYGON ((-93.27838537291107 44.95897931848238, -93.27521204574244 44.95897931848238, -93.27521204574244 44.9612276193917, -93.27838537291107 44.9612276193917, -93.27838537291107 44.95897931848238))"
382,"POLYGON ((-93.27838537291107 44.9612276193917, -93.27521204574244 44.9612276193917, -93.27521204574244 44.96347592030101, -93.27838537291107 44.96347592030101, -93.27838537291107 44.9612276193917))"
383,"POLYGON ((-93.27838537291107 44.96347592030101, -93.27521204574244 44.96347592030101, -93.27521204574244 44.96572422121033, -93.27838537291107 44.96572422121033, -93.27838537291107 44.96347592030101))"
384,"POLYGON ((-93.27838537291107 44.96572422121033, -93.27521204574244 44.96572422121033, -93.27521204574244 44.96797252211964, -93.27838537291107 44.96797252211964, -93.27838537291107 44.96572422121033))"
385,"POLYGON ((-93.27838537291107 44.96797252211964, -93.27521204574244 44.96797252211964, -93.27521204574244 44.97022082302896, -93.27838537291107 44.97022082302896, -93.27838537291107 44.96797252211964))"
386,"POLYGON ((-93.27838537291107 44.97022082302896, -93.27521204574244 44.97022082302896, -93.27521204574244 44.97246912393828, -93.27838537291107 44.97246912393828, -93.27838537291107 44.97022082302896))"
387,"POLYGON ((-93.27838537291107 44.97246912393828, -93.27521204574244 44.97246912393828, -93.27521204574244 44.97471742484759, -93.27838537291107 44.97471742484759, -93.27838537291107 44.97246912393828))"
388,"POLYGON ((-93.27838537291107 44.97471742484759, -93.27521204574244 44.97471742484759, -93.27521204574244 44.97696572575691, -93.27838537291107 44.97696572575691, -93.27838537291107 44.97471742484759))"
389,"POLYGON ((-93.27838537291107 44.97696572575691, -93.27521204574244 44.97696572575691, -93.27521204574244 44.97921402666622, -93.27838537291107 44.97921402666622, -93.27838537291107 44.97696572575691))"
390,"POLYGON ((-93.27838537291107 44.97921402666622, -93.27521204574244 44.97921402666622, -93.27521204574244 44.98146232757554, -93.27838537291107 44.98146232757554, -93.27838537291107 44.97921402666622))"
391,"POLYGON ((-93.27838537291107 44.98146232757554, -93.27521204574244 44.98146232757554, -93.27521204574244 44.98371062848485, -93.27838537291107 44.98371062848485, -93.27838537291107 44.98146232757554))"
392,"POLYGON ((-93.27838537291107 44.98371062848485, -93.27521204574244 44.98371062848485, -93.27521204574244 44.98595892939417, -93.27838537291107 44.98595892939417, -93.27838537291107 44.98371062848485))"
393,"POLYGON ((-93.27838537291107 44.98595892939417, -93.27521204574244 44.98595892939417, -93.27521204574244 44.98820723030348, -93.27838537291107 44.98820723030348, -93.27838537291107 44.98595892939417))"
