,0
117,"POLYGON ((-93.2847320273162 44.91850990211466, -93.27838537298861 44.91850990211466, -93.27838537298861 44.92300650393329, -93.2847320273162 44.92300650393329, -93.2847320273162 44.91850990211466))"
118,"POLYGON ((-93.2847320273162 44.92300650393329, -93.27838537298861 44.92300650393329, -93.27838537298861 44.92750310575191, -93.2847320273162 44.92750310575191, -93.2847320273162 44.92300650393329))"
119,"POLYGON ((-93.2847320273162 44.92750310575191, -93.27838537298861 44.92750310575191, -93.27838537298861 44.93199970757053, -93.2847320273162 44.93199970757053, -93.2847320273162 44.92750310575191))"
120,"POLYGON ((-93.2847320273162 44.93199970757053, -93.27838537298861 44.93199970757053, -93.27838537298861 44.93649630938916, -93.2847320273162 44.93649630938916, -93.2847320273162 44.93199970757053))"
121,"POLYGON ((-93.2847320273162 44.93649630938916, -93.27838537298861 44.93649630938916, -93.27838537298861 44.94099291120778, -93.2847320273162 44.94099291120778, -93.2847320273162 44.93649630938916))"
122,"POLYGON ((-93.2847320273162 44.94099291120778, -93.27838537298861 44.94099291120778, -93.27838537298861 44.9454895130264, -93.2847320273162 44.9454895130264, -93.2847320273162 44.94099291120778))"
123,"POLYGON ((-93.2847320273162 44.9454895130264, -93.27838537298861 44.9454895130264, -93.27838537298861 44.94998611484503, -93.2847320273162 44.94998611484503, -93.2847320273162 44.9454895130264))"
124,"POLYGON ((-93.2847320273162 44.94998611484503, -93.27838537298861 44.94998611484503, -93.27838537298861 44.95448271666365, -93.2847320273162 44.95448271666365, -93.2847320273162 44.94998611484503))"
125,"POLYGON ((-93.2847320273162 44.95448271666365, -93.27838537298861 44.95448271666365, -93.27838537298861 44.95897931848227, -93.2847320273162 44.95897931848227, -93.2847320273162 44.95448271666365))"
126,"POLYGON ((-93.2847320273162 44.95897931848227, -93.27838537298861 44.95897931848227, -93.27838537298861 44.96347592030089, -93.2847320273162 44.96347592030089, -93.2847320273162 44.95897931848227))"
127,"POLYGON ((-93.2847320273162 44.96347592030089, -93.27838537298861 44.96347592030089, -93.27838537298861 44.96797252211952, -93.2847320273162 44.96797252211952, -93.2847320273162 44.96347592030089))"
128,"POLYGON ((-93.2847320273162 44.96797252211952, -93.27838537298861 44.96797252211952, -93.27838537298861 44.97246912393814, -93.2847320273162 44.97246912393814, -93.2847320273162 44.96797252211952))"
129,"POLYGON ((-93.2847320273162 44.97246912393814, -93.27838537298861 44.97246912393814, -93.27838537298861 44.97696572575676, -93.2847320273162 44.97696572575676, -93.2847320273162 44.97246912393814))"
130,"POLYGON ((-93.2847320273162 44.97696572575676, -93.27838537298861 44.97696572575676, -93.27838537298861 44.98146232757539, -93.2847320273162 44.98146232757539, -93.2847320273162 44.97696572575676))"
131,"POLYGON ((-93.2847320273162 44.98146232757539, -93.27838537298861 44.98146232757539, -93.27838537298861 44.98595892939401, -93.2847320273162 44.98595892939401, -93.2847320273162 44.98146232757539))"
132,"POLYGON ((-93.2847320273162 44.98595892939401, -93.27838537298861 44.98595892939401, -93.27838537298861 44.99045553121263, -93.2847320273162 44.99045553121263, -93.2847320273162 44.98595892939401))"
133,"POLYGON ((-93.2847320273162 44.99045553121263, -93.27838537298861 44.99045553121263, -93.27838537298861 44.99495213303125, -93.2847320273162 44.99495213303125, -93.2847320273162 44.99045553121263))"
134,"POLYGON ((-93.2847320273162 44.99495213303125, -93.27838537298861 44.99495213303125, -93.27838537298861 44.99944873484988, -93.2847320273162 44.99944873484988, -93.2847320273162 44.99495213303125))"
135,"POLYGON ((-93.2847320273162 44.99944873484988, -93.27838537298861 44.99944873484988, -93.27838537298861 45.0039453366685, -93.2847320273162 45.0039453366685, -93.2847320273162 44.99944873484988))"
136,"POLYGON ((-93.2847320273162 45.0039453366685, -93.27838537298861 45.0039453366685, -93.27838537298861 45.00844193848712, -93.2847320273162 45.00844193848712, -93.2847320273162 45.0039453366685))"
137,"POLYGON ((-93.2847320273162 45.00844193848712, -93.27838537298861 45.00844193848712, -93.27838537298861 45.01293854030575, -93.2847320273162 45.01293854030575, -93.2847320273162 45.00844193848712))"
138,"POLYGON ((-93.2847320273162 45.01293854030575, -93.27838537298861 45.01293854030575, -93.27838537298861 45.01743514212437, -93.2847320273162 45.01743514212437, -93.2847320273162 45.01293854030575))"
139,"POLYGON ((-93.27838537298861 44.8870336893843, -93.27203871866102 44.8870336893843, -93.27203871866102 44.89153029120293, -93.27838537298861 44.89153029120293, -93.27838537298861 44.8870336893843))"
140,"POLYGON ((-93.27838537298861 44.89602689302155, -93.27203871866102 44.89602689302155, -93.27203871866102 44.90052349484017, -93.27838537298861 44.90052349484017, -93.27838537298861 44.89602689302155))"
141,"POLYGON ((-93.27838537298861 44.90052349484017, -93.27203871866102 44.90052349484017, -93.27203871866102 44.9050200966588, -93.27838537298861 44.9050200966588, -93.27838537298861 44.90052349484017))"
142,"POLYGON ((-93.27838537298861 44.91850990211466, -93.27203871866102 44.91850990211466, -93.27203871866102 44.92300650393329, -93.27838537298861 44.92300650393329, -93.27838537298861 44.91850990211466))"
143,"POLYGON ((-93.27838537298861 44.92750310575191, -93.27203871866102 44.92750310575191, -93.27203871866102 44.93199970757053, -93.27838537298861 44.93199970757053, -93.27838537298861 44.92750310575191))"
