start_grid,start_basegrid_idx,0,1
322,3,POINT (-93.22285214762222 44.95785516802761),0.0
323,0,POINT (-93.22602547478601 44.96010346893694),0.0
323,1,POINT (-93.22602547478601 44.96235176984624),0.0967741935483871
323,2,POINT (-93.22285214762222 44.96010346893694),0.0
323,3,POINT (-93.22285214762222 44.96235176984624),0.0
324,0,POINT (-93.22602547478601 44.96909667257417),0.8064516129032258
324,1,POINT (-93.22602547478601 44.97134497348349),2.5483870967741935
324,2,POINT (-93.22285214762222 44.96909667257417),1.5161290322580645
324,3,POINT (-93.22285214762222 44.97134497348349),4.483870967741935
325,0,POINT (-93.22602547478601 44.9735932743928),13.612903225806452
325,1,POINT (-93.22602547478601 44.97584157530211),4.387096774193548
325,2,POINT (-93.22364547941316 44.97415534962012),8.35483870967742
325,3,POINT (-93.22285214762222 44.97584157530211),1.903225806451613
326,0,POINT (-93.22602547478601 44.97808987621143),1.129032258064516
326,1,POINT (-93.22602547478601 44.98033817712074),0.0
326,2,POINT (-93.22285214762222 44.97808987621143),0.29032258064516125
326,3,POINT (-93.22285214762222 44.98033817712074),0.0
327,0,POINT (-93.22602547478601 44.98258647803005),0.0
327,1,POINT (-93.22602547478601 44.98483477893936),0.967741935483871
327,2,POINT (-93.22285214762222 44.98258647803005),0.0
327,3,POINT (-93.22285214762222 44.98483477893936),0.12903225806451613
328,0,POINT (-93.22602547478601 44.98708307984867),1.064516129032258
328,1,POINT (-93.22602547478601 44.98933138075797),0.5483870967741935
328,2,POINT (-93.22285214762222 44.98708307984867),3.032258064516129
328,3,POINT (-93.22285214762222 44.98933138075797),0.0967741935483871
329,0,POINT (-93.22602547478601 44.9915796816673),0.1935483870967742
329,1,POINT (-93.22602547478601 44.9938279825766),0.0
329,2,POINT (-93.22285214762222 44.9915796816673),0.12903225806451613
329,3,POINT (-93.22285214762222 44.9938279825766),0.0967741935483871
330,0,POINT (-93.22602547478601 44.99607628348592),0.0967741935483871
330,1,POINT (-93.22602547478601 44.99832458439523),0.03225806451612903
330,2,POINT (-93.22285214762222 44.99607628348592),0.0
330,3,POINT (-93.22285214762222 44.99832458439523),0.25806451612903225
331,0,POINT (-93.21967882045843 44.91963405256933),0.12903225806451613
331,1,POINT (-93.21967882045843 44.92188235347863),0.0
331,2,POINT (-93.21650549329465 44.91963405256933),0.3548387096774194
331,3,POINT (-93.21650549329465 44.92188235347863),0.12903225806451613
332,0,POINT (-93.21967882045843 44.92413065438795),0.0
332,1,POINT (-93.21967882045843 44.92637895529726),0.0967741935483871
332,2,POINT (-93.21650549329465 44.92413065438795),0.0
332,3,POINT (-93.21650549329465 44.92637895529726),0.0
333,0,POINT (-93.21967882045843 44.93762045984381),0.06451612903225806
333,1,POINT (-93.21967882045843 44.93986876075313),0.03225806451612903
333,2,POINT (-93.21650549329465 44.93762045984381),0.0
333,3,POINT (-93.21650549329465 44.93986876075313),0.0
334,0,POINT (-93.21967882045843 44.94661366348106),0.12903225806451613
334,1,POINT (-93.21967882045843 44.94886196439037),0.03225806451612903
334,2,POINT (-93.21650549329465 44.94661366348106),0.0
334,3,POINT (-93.21650549329465 44.94886196439037),0.12903225806451613
335,0,POINT (-93.21967882045843 44.95111026529968),0.12903225806451613
335,1,POINT (-93.21967882045843 44.95335856620899),0.0
335,2,POINT (-93.21650549329465 44.95111026529968),0.0
335,3,POINT (-93.21650549329465 44.95335856620899),0.0
336,0,POINT (-93.21967882045843 44.96460007075555),0.5806451612903225
336,1,POINT (-93.21967882045843 44.96684837166487),0.8064516129032258
336,2,POINT (-93.21650549329465 44.96460007075555),0.0
336,3,POINT (-93.21650549329465 44.96684837166487),0.03225806451612903
337,0,POINT (-93.21967882045843 44.96909667257417),0.8387096774193548
337,1,POINT (-93.21967882045843 44.97134497348349),3.1612903225806455
337,2,POINT (-93.21650549329465 44.96909667257417),0.4193548387096774
337,3,POINT (-93.21650549329465 44.97134497348349),4.161290322580645
338,0,POINT (-93.21967882045843 44.9735932743928),4.193548387096774
338,1,POINT (-93.21967882045843 44.97584157530211),0.7096774193548387
338,2,POINT (-93.21650549329465 44.9735932743928),3.935483870967742
338,3,POINT (-93.21650549329465 44.97584157530211),0.0
339,0,POINT (-93.21967882045843 44.98258647803005),0.0
339,1,POINT (-93.21967882045843 44.98483477893936),1.129032258064516
339,2,POINT (-93.21650549329465 44.98258647803005),0.0
339,3,POINT (-93.21650549329465 44.98483477893936),0.0967741935483871
340,0,POINT (-93.21967882045843 44.98708307984867),0.5806451612903225
340,1,POINT (-93.21967882045843 44.98933138075797),0.03225806451612903
340,2,POINT (-93.21650549329465 44.98708307984867),0.5483870967741935
340,3,POINT (-93.21650549329465 44.98933138075797),0.6774193548387096
341,0,POINT (-93.21967882045843 44.9915796816673),0.3548387096774194
341,1,POINT (-93.21967882045843 44.9938279825766),0.0
341,2,POINT (-93.21650549329465 44.9915796816673),0.5806451612903225
341,3,POINT (-93.21650549329465 44.9938279825766),0.0
342,0,POINT (-93.21967882045843 44.99607628348592),0.0
342,1,POINT (-93.21967882045843 44.99832458439523),0.0
342,2,POINT (-93.21650549329465 44.99607628348592),0.06451612903225806
342,3,POINT (-93.21650549329465 44.99832458439523),0.0
343,0,POINT (-93.21967882045843 45.00057288530454),0.0
343,1,POINT (-93.21967882045843 45.00282118621385),0.0
343,2,POINT (-93.21650549329465 45.00057288530454),0.41935483870967744
343,3,POINT (-93.21650549329465 45.00282118621385),0.0
344,0,POINT (-93.21333216613084 44.91513745075071),0.0
344,1,POINT (-93.21333216613084 44.91738575166001),0.12903225806451613
344,2,POINT (-93.21015883896703 44.91513745075071),0.0
344,3,POINT (-93.21015883896703 44.91738575166001),0.0
345,0,POINT (-93.21333216613084 44.91963405256933),0.12903225806451613
345,1,POINT (-93.21333216613084 44.92188235347863),0.0
345,2,POINT (-93.21015883896703 44.91963405256933),0.0
345,3,POINT (-93.21015883896703 44.92188235347863),0.0
346,0,POINT (-93.21333216613084 44.92862725620657),0.25806451612903225
346,1,POINT (-93.21333216613084 44.93087555711588),0.0
346,2,POINT (-93.21015883896703 44.92862725620657),0.0
346,3,POINT (-93.21015883896703 44.93087555711588),0.0
347,0,POINT (-93.21333216613084 44.94211706166244),0.03225806451612903
347,1,POINT (-93.21333216613084 44.94436536257175),0.0
347,2,POINT (-93.21015883896703 44.94211706166244),0.0
347,3,POINT (-93.21015883896703 44.94436536257175),0.22580645161290322
348,0,POINT (-93.21333216613084 44.94661366348106),0.0
348,1,POINT (-93.21333216613084 44.94886196439037),0.06451612903225806
348,2,POINT (-93.21015883896703 44.94661366348106),0.0
348,3,POINT (-93.21015883896703 44.94886196439037),0.0967741935483871
349,0,POINT (-93.21333216613084 44.96010346893694),0.06451612903225806
349,1,POINT (-93.21333216613084 44.96235176984624),0.0
349,2,POINT (-93.21015883896703 44.96010346893694),0.0
349,3,POINT (-93.21015883896703 44.96235176984624),0.0
350,0,POINT (-93.21333216613084 44.96460007075555),0.7096774193548387
350,1,POINT (-93.21333216613084 44.96684837166487),0.06451612903225806
350,2,POINT (-93.21015883896703 44.96460007075555),0.22580645161290322
350,3,POINT (-93.21015883896703 44.96684837166487),0.0
351,0,POINT (-93.21333216613084 44.96909667257417),0.6451612903225806
351,1,POINT (-93.21333216613084 44.97134497348349),6.0
351,2,POINT (-93.21015883896703 44.96909667257417),0.22580645161290322
351,3,POINT (-93.21015883896703 44.97134497348349),0.25806451612903225
352,0,POINT (-93.21333216613084 44.9735932743928),0.0
352,1,POINT (-93.21333216613084 44.97584157530211),0.0
352,2,POINT (-93.21015883896703 44.9735932743928),2.967741935483871
352,3,POINT (-93.21015883896703 44.97584157530211),0.0
353,0,POINT (-93.21333216613084 44.97808987621143),0.0
353,1,POINT (-93.21333216613084 44.98033817712074),0.0
353,2,POINT (-93.21015883896703 44.97808987621143),0.03225806451612903
353,3,POINT (-93.21015883896703 44.98033817712074),0.0
354,0,POINT (-93.21333216613084 44.98708307984867),0.16129032258064516
354,1,POINT (-93.21333216613084 44.98933138075797),0.0
354,2,POINT (-93.21015883896703 44.98708307984867),0.5161290322580645
354,3,POINT (-93.21015883896703 44.98933138075797),0.0
355,0,POINT (-93.21333216613084 44.9915796816673),0.3548387096774194
355,1,POINT (-93.21333216613084 44.9938279825766),0.0
355,2,POINT (-93.21015883896703 44.9915796816673),0.29032258064516125
355,3,POINT (-93.21015883896703 44.9938279825766),0.0
356,0,POINT (-93.21333216613084 44.99607628348592),0.06451612903225806
356,1,POINT (-93.21333216613084 44.99832458439523),0.6129032258064516
356,2,POINT (-93.21015883896703 44.99607628348592),0.0
356,3,POINT (-93.21015883896703 44.99832458439523),0.0
357,0,POINT (-93.21333216613084 45.00057288530454),0.03225806451612903
357,1,POINT (-93.21333216613084 45.00282118621385),0.25806451612903225
357,2,POINT (-93.21015883896703 45.00057288530454),0.0
357,3,POINT (-93.21015883896703 45.00282118621385),0.0
358,0,POINT (-93.21333216613084 45.00506948712316),0.0
358,1,POINT (-93.21333216613084 45.00731778803247),0.0
358,2,POINT (-93.21015883896703 45.00506948712316),0.06451612903225806
358,3,POINT (-93.21015883896703 45.00731778803247),0.0
359,0,POINT (-93.20698551180325 44.9331238580252),0.03225806451612903
359,1,POINT (-93.20698551180325 44.9353721589345),0.0
359,2,POINT (-93.20381218463946 44.9331238580252),0.0967741935483871
359,3,POINT (-93.20381218463946 44.9353721589345),0.0
360,0,POINT (-93.20698551180325 44.94661366348106),0.0
360,1,POINT (-93.20698551180325 44.94886196439037),0.22580645161290322
360,2,POINT (-93.20381218463946 44.94661366348106),0.0
360,3,POINT (-93.20381218463946 44.94886196439037),0.0
361,0,POINT (-93.20698551180325 44.96460007075555),0.1935483870967742
361,1,POINT (-93.20698551180325 44.96684837166487),0.41935483870967744
361,2,POINT (-93.20381218463946 44.96460007075555),0.0
361,3,POINT (-93.20381218463946 44.96684837166487),0.0
362,0,POINT (-93.20698551180325 44.96909667257417),0.7096774193548387
362,1,POINT (-93.20698551180325 44.97134497348349),0.0
362,2,POINT (-93.20381218463946 44.96909667257417),0.0
362,3,POINT (-93.20381218463946 44.97134497348349),0.0
363,0,POINT (-93.20698551180325 44.9735932743928),0.06451612903225806
363,1,POINT (-93.20698551180325 44.97584157530211),0.0
363,2,POINT (-93.20381218463946 44.9735932743928),0.0
363,3,POINT (-93.20381218463946 44.97584157530211),0.0
364,0,POINT (-93.20698551180325 44.98258647803005),0.0
364,1,POINT (-93.20698551180325 44.98483477893936),0.4838709677419355
364,2,POINT (-93.20381218463946 44.98258647803005),0.0
364,3,POINT (-93.20381218463946 44.98483477893936),0.0
365,0,POINT (-93.20698551180325 45.00057288530454),0.0967741935483871
365,1,POINT (-93.20698551180325 45.00282118621385),0.0
365,2,POINT (-93.20381218463946 45.00057288530454),0.0
365,3,POINT (-93.20381218463946 45.00282118621385),0.0
