,0
52,"POLYGON ((-93.32281195328171 44.95448271666365, -93.31646529895413 44.95448271666365, -93.31646529895413 44.95897931848227, -93.32281195328171 44.95897931848227, -93.32281195328171 44.95448271666365))"
53,"POLYGON ((-93.32281195328171 44.95897931848227, -93.31646529895413 44.95897931848227, -93.31646529895413 44.96347592030089, -93.32281195328171 44.96347592030089, -93.32281195328171 44.95897931848227))"
54,"POLYGON ((-93.32281195328171 44.96347592030089, -93.31646529895413 44.96347592030089, -93.31646529895413 44.96797252211952, -93.32281195328171 44.96797252211952, -93.32281195328171 44.96347592030089))"
55,"POLYGON ((-93.32281195328171 44.96797252211952, -93.31646529895413 44.96797252211952, -93.31646529895413 44.97246912393814, -93.32281195328171 44.97246912393814, -93.32281195328171 44.96797252211952))"
56,"POLYGON ((-93.32281195328171 44.97246912393814, -93.31646529895413 44.97246912393814, -93.31646529895413 44.97696572575676, -93.32281195328171 44.97696572575676, -93.32281195328171 44.97246912393814))"
57,"POLYGON ((-93.32281195328171 44.97696572575676, -93.31646529895413 44.97696572575676, -93.31646529895413 44.98146232757539, -93.32281195328171 44.98146232757539, -93.32281195328171 44.97696572575676))"
58,"POLYGON ((-93.32281195328171 44.98146232757539, -93.31646529895413 44.98146232757539, -93.31646529895413 44.98595892939401, -93.32281195328171 44.98595892939401, -93.32281195328171 44.98146232757539))"
59,"POLYGON ((-93.32281195328171 44.98595892939401, -93.31646529895413 44.98595892939401, -93.31646529895413 44.99045553121263, -93.32281195328171 44.99045553121263, -93.32281195328171 44.98595892939401))"
60,"POLYGON ((-93.32281195328171 44.99045553121263, -93.31646529895413 44.99045553121263, -93.31646529895413 44.99495213303125, -93.32281195328171 44.99495213303125, -93.32281195328171 44.99045553121263))"
61,"POLYGON ((-93.32281195328171 44.99495213303125, -93.31646529895413 44.99495213303125, -93.31646529895413 44.99944873484988, -93.32281195328171 44.99944873484988, -93.32281195328171 44.99495213303125))"
62,"POLYGON ((-93.32281195328171 44.99944873484988, -93.31646529895413 44.99944873484988, -93.31646529895413 45.0039453366685, -93.32281195328171 45.0039453366685, -93.32281195328171 44.99944873484988))"
63,"POLYGON ((-93.32281195328171 45.0039453366685, -93.31646529895413 45.0039453366685, -93.31646529895413 45.00844193848712, -93.32281195328171 45.00844193848712, -93.32281195328171 45.0039453366685))"
64,"POLYGON ((-93.32281195328171 45.00844193848712, -93.31646529895413 45.00844193848712, -93.31646529895413 45.01293854030575, -93.32281195328171 45.01293854030575, -93.32281195328171 45.00844193848712))"
65,"POLYGON ((-93.32281195328171 45.01293854030575, -93.31646529895413 45.01293854030575, -93.31646529895413 45.01743514212437, -93.32281195328171 45.01743514212437, -93.32281195328171 45.01293854030575))"
66,"POLYGON ((-93.32281195328171 45.01743514212437, -93.31646529895413 45.01743514212437, -93.31646529895413 45.02193174394299, -93.32281195328171 45.02193174394299, -93.32281195328171 45.01743514212437))"
67,"POLYGON ((-93.32281195328171 45.02193174394299, -93.31646529895413 45.02193174394299, -93.31646529895413 45.02642834576162, -93.32281195328171 45.02642834576162, -93.32281195328171 45.02193174394299))"
