,0
40,"POLYGON ((-94.59969998294233 39.09450498997423, -94.60114292621704 39.09450498997423, -94.60258586949175 39.09450498997423, -94.60402881276646 39.09450498997423, -94.60402881276646 39.09562914042888, -94.60402881276646 39.09675329088354, -94.60402881276646 39.0978774413382, -94.60402881276646 39.09900159179286, -94.60258586949175 39.09900159179286, -94.60114292621704 39.09900159179286, -94.59969998294233 39.09900159179286, -94.59825703966762 39.09900159179286, -94.59825703966762 39.0978774413382, -94.59825703966762 39.09675329088354, -94.59825703966762 39.09562914042888, -94.59825703966762 39.09450498997423, -94.59969998294233 39.09450498997423))"
41,"POLYGON ((-94.59969998294233 39.09900159179284, -94.60114292621704 39.09900159179284, -94.60258586949175 39.09900159179284, -94.60402881276646 39.09900159179284, -94.60402881276646 39.1001257422475, -94.60402881276646 39.10124989270216, -94.60402881276646 39.10237404315681, -94.60402881276646 39.10349819361147, -94.60258586949175 39.10349819361147, -94.60114292621704 39.10349819361147, -94.59969998294233 39.10349819361147, -94.59825703966762 39.10349819361147, -94.59825703966762 39.10237404315681, -94.59825703966762 39.10124989270216, -94.59825703966762 39.1001257422475, -94.59825703966762 39.09900159179284, -94.59969998294233 39.09900159179284))"
42,"POLYGON ((-94.59969998294233 39.10349819361146, -94.60114292621704 39.10349819361146, -94.60258586949175 39.10349819361146, -94.60402881276646 39.10349819361146, -94.60402881276646 39.10462234406612, -94.60402881276646 39.10574649452077, -94.60402881276646 39.10687064497543, -94.60402881276646 39.10799479543009, -94.60258586949175 39.10799479543009, -94.60114292621704 39.10799479543009, -94.59969998294233 39.10799479543009, -94.59825703966762 39.10799479543009, -94.59825703966762 39.10687064497543, -94.59825703966762 39.10574649452077, -94.59825703966762 39.10462234406612, -94.59825703966762 39.10349819361146, -94.59969998294233 39.10349819361146))"
43,"POLYGON ((-94.59392820984348 39.00906955542052, -94.59537115311819 39.00906955542052, -94.5968140963929 39.00906955542052, -94.59825703966762 39.00906955542052, -94.59825703966762 39.01019370587518, -94.59825703966762 39.01131785632984, -94.59825703966762 39.0124420067845, -94.59825703966762 39.01356615723915, -94.5968140963929 39.01356615723915, -94.59537115311819 39.01356615723915, -94.59392820984348 39.01356615723915, -94.59248526656877 39.01356615723915, -94.59248526656877 39.0124420067845, -94.59248526656877 39.01131785632984, -94.59248526656877 39.01019370587518, -94.59248526656877 39.00906955542052, -94.59392820984348 39.00906955542052))"
44,"POLYGON ((-94.59392820984348 39.01356615723914, -94.59537115311819 39.01356615723914, -94.5968140963929 39.01356615723914, -94.59825703966762 39.01356615723914, -94.59825703966762 39.0146903076938, -94.59825703966762 39.01581445814845, -94.59825703966762 39.01693860860311, -94.59825703966762 39.01806275905777, -94.5968140963929 39.01806275905777, -94.59537115311819 39.01806275905777, -94.59392820984348 39.01806275905777, -94.59248526656877 39.01806275905777, -94.59248526656877 39.01693860860311, -94.59248526656877 39.01581445814845, -94.59248526656877 39.0146903076938, -94.59248526656877 39.01356615723914, -94.59392820984348 39.01356615723914))"
45,"POLYGON ((-94.59392820984348 39.01806275905776, -94.59537115311819 39.01806275905776, -94.5968140963929 39.01806275905776, -94.59825703966762 39.01806275905776, -94.59825703966762 39.01918690951241, -94.59825703966762 39.02031105996707, -94.59825703966762 39.02143521042173, -94.59825703966762 39.02255936087639, -94.5968140963929 39.02255936087639, -94.59537115311819 39.02255936087639, -94.59392820984348 39.02255936087639, -94.59248526656877 39.02255936087639, -94.59248526656877 39.02143521042173, -94.59248526656877 39.02031105996707, -94.59248526656877 39.01918690951241, -94.59248526656877 39.01806275905776, -94.59392820984348 39.01806275905776))"
46,"POLYGON ((-94.5968140963929 39.02255936087637, -94.59825703966762 39.02255936087637, -94.59825703966762 39.02368351133103, -94.59825703966762 39.02480766178569, -94.59825703966762 39.02593181224034, -94.59825703966762 39.027055962695, -94.5968140963929 39.027055962695, -94.59537115311819 39.027055962695, -94.59392820984348 39.027055962695, -94.59248526656877 39.027055962695, -94.59248526656877 39.02593181224034, -94.59248526656877 39.02480766178569, -94.59248526656877 39.02368351133103, -94.59248526656877 39.02255936087637, -94.59392820984348 39.02255936087637, -94.59537115311819 39.02255936087637, -94.5968140963929 39.02255936087637))"
47,"POLYGON ((-94.5968140963929 39.02705596269499, -94.59825703966762 39.02705596269499, -94.59825703966762 39.02818011314965, -94.59825703966762 39.0293042636043, -94.59825703966762 39.03042841405896, -94.59825703966762 39.03155256451362, -94.5968140963929 39.03155256451362, -94.59537115311819 39.03155256451362, -94.59392820984348 39.03155256451362, -94.59248526656877 39.03155256451362, -94.59248526656877 39.03042841405896, -94.59248526656877 39.0293042636043, -94.59248526656877 39.02818011314965, -94.59248526656877 39.02705596269499, -94.59392820984348 39.02705596269499, -94.59537115311819 39.02705596269499, -94.5968140963929 39.02705596269499))"
48,"POLYGON ((-94.5968140963929 39.0315525645136, -94.59825703966762 39.0315525645136, -94.59825703966762 39.03267671496826, -94.59825703966762 39.03380086542292, -94.59825703966762 39.03492501587758, -94.59825703966762 39.03604916633223, -94.5968140963929 39.03604916633223, -94.59537115311819 39.03604916633223, -94.59392820984348 39.03604916633223, -94.59248526656877 39.03604916633223, -94.59248526656877 39.03492501587758, -94.59248526656877 39.03380086542292, -94.59248526656877 39.03267671496826, -94.59248526656877 39.0315525645136, -94.59392820984348 39.0315525645136, -94.59537115311819 39.0315525645136, -94.5968140963929 39.0315525645136))"
49,"POLYGON ((-94.59392820984348 39.04729067087877, -94.59537115311819 39.04729067087877, -94.5968140963929 39.04729067087877, -94.59825703966762 39.04729067087877, -94.59825703966762 39.04841482133342, -94.59825703966762 39.04953897178808, -94.5968140963929 39.04953897178808, -94.59537115311819 39.04953897178808, -94.59392820984348 39.04953897178808, -94.59248526656877 39.04953897178808, -94.59248526656877 39.04841482133342, -94.59248526656877 39.04729067087877, -94.59392820984348 39.04729067087877))"
50,"POLYGON ((-94.5968140963929 39.04953897178807, -94.59825703966762 39.04953897178807, -94.59825703966762 39.05066312224272, -94.59825703966762 39.05178727269738, -94.5968140963929 39.05178727269738, -94.59537115311819 39.05178727269738, -94.59537115311819 39.05066312224272, -94.59537115311819 39.04953897178807, -94.5968140963929 39.04953897178807))"
51,"POLYGON ((-94.5968140963929 39.05403557360668, -94.59825703966762 39.05403557360668, -94.59825703966762 39.05515972406134, -94.59825703966762 39.056283874516, -94.59825703966762 39.05740802497066, -94.59825703966762 39.05853217542531, -94.5968140963929 39.05853217542531, -94.59537115311819 39.05853217542531, -94.59392820984348 39.05853217542531, -94.59248526656877 39.05853217542531, -94.59248526656877 39.05740802497066, -94.59248526656877 39.056283874516, -94.59392820984348 39.056283874516, -94.59537115311819 39.056283874516, -94.59537115311819 39.05515972406134, -94.59537115311819 39.05403557360668, -94.5968140963929 39.05403557360668))"
52,"POLYGON ((-94.59392820984348 39.0585321754253, -94.59537115311819 39.0585321754253, -94.5968140963929 39.0585321754253, -94.59825703966762 39.0585321754253, -94.59825703966762 39.05965632587996, -94.59825703966762 39.06078047633461, -94.59825703966762 39.06190462678927, -94.59825703966762 39.06302877724393, -94.5968140963929 39.06302877724393, -94.59537115311819 39.06302877724393, -94.59392820984348 39.06302877724393, -94.59248526656877 39.06302877724393, -94.59248526656877 39.06190462678927, -94.59248526656877 39.06078047633461, -94.59248526656877 39.05965632587996, -94.59248526656877 39.0585321754253, -94.59392820984348 39.0585321754253))"
53,"POLYGON ((-94.59392820984348 39.06302877724391, -94.59537115311819 39.06302877724391, -94.5968140963929 39.06302877724391, -94.59825703966762 39.06302877724391, -94.59825703966762 39.06415292769857, -94.59825703966762 39.06527707815323, -94.59825703966762 39.06640122860789, -94.59825703966762 39.06752537906254, -94.5968140963929 39.06752537906254, -94.59537115311819 39.06752537906254, -94.59392820984348 39.06752537906254, -94.59248526656877 39.06752537906254, -94.59248526656877 39.06640122860789, -94.59248526656877 39.06527707815323, -94.59248526656877 39.06415292769857, -94.59248526656877 39.06302877724391, -94.59392820984348 39.06302877724391))"
54,"POLYGON ((-94.59392820984348 39.06752537906253, -94.59537115311819 39.06752537906253, -94.5968140963929 39.06752537906253, -94.59825703966762 39.06752537906253, -94.59825703966762 39.06864952951719, -94.59825703966762 39.06977367997185, -94.59825703966762 39.0708978304265, -94.59825703966762 39.07202198088116, -94.5968140963929 39.07202198088116, -94.59537115311819 39.07202198088116, -94.59392820984348 39.07202198088116, -94.59248526656877 39.07202198088116, -94.59248526656877 39.0708978304265, -94.59248526656877 39.06977367997185, -94.59248526656877 39.06864952951719, -94.59248526656877 39.06752537906253, -94.59392820984348 39.06752537906253))"
55,"POLYGON ((-94.59392820984348 39.07202198088115, -94.59537115311819 39.07202198088115, -94.5968140963929 39.07202198088115, -94.59825703966762 39.07202198088115, -94.59825703966762 39.0731461313358, -94.59825703966762 39.07427028179046, -94.59825703966762 39.07539443224512, -94.59825703966762 39.07651858269978, -94.5968140963929 39.07651858269978, -94.59537115311819 39.07651858269978, -94.59392820984348 39.07651858269978, -94.59248526656877 39.07651858269978, -94.59248526656877 39.07539443224512, -94.59248526656877 39.07427028179046, -94.59248526656877 39.0731461313358, -94.59248526656877 39.07202198088115, -94.59392820984348 39.07202198088115))"
56,"POLYGON ((-94.59392820984348 39.07651858269976, -94.59537115311819 39.07651858269976, -94.5968140963929 39.07651858269976, -94.59825703966762 39.07651858269976, -94.59825703966762 39.07764273315442, -94.59825703966762 39.07876688360908, -94.59825703966762 39.07989103406373, -94.59825703966762 39.08101518451839, -94.5968140963929 39.08101518451839, -94.59537115311819 39.08101518451839, -94.59537115311819 39.07989103406373, -94.59537115311819 39.07876688360908, -94.59392820984348 39.07876688360908, -94.59248526656877 39.07876688360908, -94.59248526656877 39.07764273315442, -94.59248526656877 39.07651858269976, -94.59392820984348 39.07651858269976))"
57,"POLYGON ((-94.5968140963929 39.08551178633699, -94.59825703966762 39.08551178633699, -94.59825703966762 39.08663593679165, -94.59825703966762 39.08776008724631, -94.59825703966762 39.08888423770097, -94.59825703966762 39.09000838815562, -94.5968140963929 39.09000838815562, -94.59537115311819 39.09000838815562, -94.59392820984348 39.09000838815562, -94.59248526656877 39.09000838815562, -94.59248526656877 39.08888423770097, -94.59248526656877 39.08776008724631, -94.59392820984348 39.08776008724631, -94.59537115311819 39.08776008724631, -94.59537115311819 39.08663593679165, -94.59537115311819 39.08551178633699, -94.5968140963929 39.08551178633699))"
58,"POLYGON ((-94.59392820984348 39.09000838815561, -94.59537115311819 39.09000838815561, -94.5968140963929 39.09000838815561, -94.59825703966762 39.09000838815561, -94.59825703966762 39.09113253861027, -94.59825703966762 39.09225668906493, -94.59825703966762 39.09338083951958, -94.59825703966762 39.09450498997424, -94.5968140963929 39.09450498997424, -94.59537115311819 39.09450498997424, -94.59392820984348 39.09450498997424, -94.59248526656877 39.09450498997424, -94.59248526656877 39.09338083951958, -94.59248526656877 39.09225668906493, -94.59248526656877 39.09113253861027, -94.59248526656877 39.09000838815561, -94.59392820984348 39.09000838815561))"
59,"POLYGON ((-94.5968140963929 39.09450498997423, -94.59825703966762 39.09450498997423, -94.59825703966762 39.09562914042888, -94.59825703966762 39.09675329088354, -94.59825703966762 39.0978774413382, -94.59825703966762 39.09900159179286, -94.5968140963929 39.09900159179286, -94.59537115311819 39.09900159179286, -94.59392820984348 39.09900159179286, -94.59248526656877 39.09900159179286, -94.59248526656877 39.0978774413382, -94.59248526656877 39.09675329088354, -94.59248526656877 39.09562914042888, -94.59248526656877 39.09450498997423, -94.59392820984348 39.09450498997423, -94.59537115311819 39.09450498997423, -94.5968140963929 39.09450498997423))"
60,"POLYGON ((-94.5968140963929 39.09900159179284, -94.59825703966762 39.09900159179284, -94.59825703966762 39.1001257422475, -94.59825703966762 39.10124989270216, -94.59825703966762 39.10237404315681, -94.59825703966762 39.10349819361147, -94.5968140963929 39.10349819361147, -94.59537115311819 39.10349819361147, -94.59537115311819 39.10237404315681, -94.59537115311819 39.10124989270216, -94.59537115311819 39.1001257422475, -94.59537115311819 39.09900159179284, -94.5968140963929 39.09900159179284))"
61,"POLYGON ((-94.5968140963929 39.10349819361146, -94.59825703966762 39.10349819361146, -94.59825703966762 39.10462234406612, -94.59825703966762 39.10574649452077, -94.59825703966762 39.10687064497543, -94.59825703966762 39.10799479543009, -94.5968140963929 39.10799479543009, -94.59537115311819 39.10799479543009, -94.59392820984348 39.10799479543009, -94.59248526656877 39.10799479543009, -94.59248526656877 39.10687064497543, -94.59248526656877 39.10574649452077, -94.59392820984348 39.10574649452077, -94.59537115311819 39.10574649452077, -94.59537115311819 39.10462234406612, -94.59537115311819 39.10349819361146, -94.5968140963929 39.10349819361146))"
62,"POLYGON ((-94.59104232329406 38.99557974996468, -94.59248526656877 38.99557974996468, -94.59248526656877 38.99670390041933, -94.59248526656877 38.99782805087399, -94.59248526656877 38.99895220132865, -94.59248526656877 39.00007635178331, -94.59104232329406 39.00007635178331, -94.58959938001935 39.00007635178331, -94.58815643674464 39.00007635178331, -94.58671349346993 39.00007635178331, -94.58671349346993 38.99895220132865, -94.58671349346993 38.99782805087399, -94.58671349346993 38.99670390041933, -94.58671349346993 38.99557974996468, -94.58815643674464 38.99557974996468, -94.58959938001935 38.99557974996468, -94.59104232329406 38.99557974996468))"
63,"POLYGON ((-94.59104232329406 39.00906955542052, -94.59248526656877 39.00906955542052, -94.59248526656877 39.01019370587518, -94.59248526656877 39.01131785632984, -94.59248526656877 39.0124420067845, -94.59248526656877 39.01356615723915, -94.59104232329406 39.01356615723915, -94.58959938001935 39.01356615723915, -94.58815643674464 39.01356615723915, -94.58671349346993 39.01356615723915, -94.58671349346993 39.0124420067845, -94.58671349346993 39.01131785632984, -94.58671349346993 39.01019370587518, -94.58671349346993 39.00906955542052, -94.58815643674464 39.00906955542052, -94.58959938001935 39.00906955542052, -94.59104232329406 39.00906955542052))"
64,"POLYGON ((-94.59104232329406 39.01356615723914, -94.59248526656877 39.01356615723914, -94.59248526656877 39.0146903076938, -94.59248526656877 39.01581445814845, -94.59248526656877 39.01693860860311, -94.59248526656877 39.01806275905777, -94.59104232329406 39.01806275905777, -94.58959938001935 39.01806275905777, -94.58815643674464 39.01806275905777, -94.58671349346993 39.01806275905777, -94.58671349346993 39.01693860860311, -94.58671349346993 39.01581445814845, -94.58671349346993 39.0146903076938, -94.58671349346993 39.01356615723914, -94.58815643674464 39.01356615723914, -94.58959938001935 39.01356615723914, -94.59104232329406 39.01356615723914))"
65,"POLYGON ((-94.59104232329406 39.01806275905776, -94.59248526656877 39.01806275905776, -94.59248526656877 39.01918690951241, -94.59248526656877 39.02031105996707, -94.59248526656877 39.02143521042173, -94.59248526656877 39.02255936087639, -94.59104232329406 39.02255936087639, -94.58959938001935 39.02255936087639, -94.58815643674464 39.02255936087639, -94.58671349346993 39.02255936087639, -94.58671349346993 39.02143521042173, -94.58671349346993 39.02031105996707, -94.58671349346993 39.01918690951241, -94.58671349346993 39.01806275905776, -94.58815643674464 39.01806275905776, -94.58959938001935 39.01806275905776, -94.59104232329406 39.01806275905776))"
66,"POLYGON ((-94.59104232329406 39.02255936087637, -94.59248526656877 39.02255936087637, -94.59248526656877 39.02368351133103, -94.59248526656877 39.02480766178569, -94.59248526656877 39.02593181224034, -94.59248526656877 39.027055962695, -94.59104232329406 39.027055962695, -94.58959938001935 39.027055962695, -94.58815643674464 39.027055962695, -94.58671349346993 39.027055962695, -94.58671349346993 39.02593181224034, -94.58671349346993 39.02480766178569, -94.58671349346993 39.02368351133103, -94.58671349346993 39.02255936087637, -94.58815643674464 39.02255936087637, -94.58959938001935 39.02255936087637, -94.59104232329406 39.02255936087637))"
67,"POLYGON ((-94.59104232329406 39.02705596269499, -94.59248526656877 39.02705596269499, -94.59248526656877 39.02818011314965, -94.59248526656877 39.0293042636043, -94.59248526656877 39.03042841405896, -94.59248526656877 39.03155256451362, -94.59104232329406 39.03155256451362, -94.58959938001935 39.03155256451362, -94.58815643674464 39.03155256451362, -94.58671349346993 39.03155256451362, -94.58671349346993 39.03042841405896, -94.58671349346993 39.0293042636043, -94.58671349346993 39.02818011314965, -94.58671349346993 39.02705596269499, -94.58815643674464 39.02705596269499, -94.58959938001935 39.02705596269499, -94.59104232329406 39.02705596269499))"
68,"POLYGON ((-94.59104232329406 39.0315525645136, -94.59248526656877 39.0315525645136, -94.59248526656877 39.03267671496826, -94.59248526656877 39.03380086542292, -94.59248526656877 39.03492501587758, -94.59248526656877 39.03604916633223, -94.59104232329406 39.03604916633223, -94.58959938001935 39.03604916633223, -94.58815643674464 39.03604916633223, -94.58671349346993 39.03604916633223, -94.58671349346993 39.03492501587758, -94.58671349346993 39.03380086542292, -94.58671349346993 39.03267671496826, -94.58671349346993 39.0315525645136, -94.58815643674464 39.0315525645136, -94.58959938001935 39.0315525645136, -94.59104232329406 39.0315525645136))"
69,"POLYGON ((-94.58815643674464 39.03604916633222, -94.58959938001935 39.03604916633222, -94.58959938001935 39.03717331678688, -94.58959938001935 39.03829746724153, -94.58815643674464 39.03829746724153, -94.58671349346993 39.03829746724153, -94.58671349346993 39.03717331678688, -94.58671349346993 39.03604916633222, -94.58815643674464 39.03604916633222))"
70,"POLYGON ((-94.59104232329406 39.04729067087877, -94.59248526656877 39.04729067087877, -94.59248526656877 39.04841482133342, -94.59248526656877 39.04953897178808, -94.59104232329406 39.04953897178808, -94.58959938001935 39.04953897178808, -94.58959938001935 39.04841482133342, -94.58959938001935 39.04729067087877, -94.59104232329406 39.04729067087877))"
71,"POLYGON ((-94.58815643674464 39.056283874516, -94.58959938001935 39.056283874516, -94.59104232329406 39.056283874516, -94.59248526656877 39.056283874516, -94.59248526656877 39.05740802497066, -94.59248526656877 39.05853217542531, -94.59104232329406 39.05853217542531, -94.58959938001935 39.05853217542531, -94.58815643674464 39.05853217542531, -94.58671349346993 39.05853217542531, -94.58671349346993 39.05740802497066, -94.58671349346993 39.056283874516, -94.58815643674464 39.056283874516))"
72,"POLYGON ((-94.58815643674464 39.0585321754253, -94.58959938001935 39.0585321754253, -94.59104232329406 39.0585321754253, -94.59248526656877 39.0585321754253, -94.59248526656877 39.05965632587996, -94.59248526656877 39.06078047633461, -94.59248526656877 39.06190462678927, -94.59248526656877 39.06302877724393, -94.59104232329406 39.06302877724393, -94.58959938001935 39.06302877724393, -94.58815643674464 39.06302877724393, -94.58671349346993 39.06302877724393, -94.58671349346993 39.06190462678927, -94.58671349346993 39.06078047633461, -94.58671349346993 39.05965632587996, -94.58671349346993 39.0585321754253, -94.58815643674464 39.0585321754253))"
73,"POLYGON ((-94.58815643674464 39.06302877724391, -94.58959938001935 39.06302877724391, -94.59104232329406 39.06302877724391, -94.59248526656877 39.06302877724391, -94.59248526656877 39.06415292769857, -94.59248526656877 39.06527707815323, -94.59248526656877 39.06640122860789, -94.59248526656877 39.06752537906254, -94.59104232329406 39.06752537906254, -94.58959938001935 39.06752537906254, -94.58815643674464 39.06752537906254, -94.58671349346993 39.06752537906254, -94.58671349346993 39.06640122860789, -94.58671349346993 39.06527707815323, -94.58671349346993 39.06415292769857, -94.58671349346993 39.06302877724391, -94.58815643674464 39.06302877724391))"
74,"POLYGON ((-94.58815643674464 39.06752537906253, -94.58959938001935 39.06752537906253, -94.59104232329406 39.06752537906253, -94.59248526656877 39.06752537906253, -94.59248526656877 39.06864952951719, -94.59248526656877 39.06977367997185, -94.59248526656877 39.0708978304265, -94.59248526656877 39.07202198088116, -94.59104232329406 39.07202198088116, -94.58959938001935 39.07202198088116, -94.58815643674464 39.07202198088116, -94.58671349346993 39.07202198088116, -94.58671349346993 39.0708978304265, -94.58671349346993 39.06977367997185, -94.58671349346993 39.06864952951719, -94.58671349346993 39.06752537906253, -94.58815643674464 39.06752537906253))"
75,"POLYGON ((-94.58815643674464 39.07202198088115, -94.58959938001935 39.07202198088115, -94.59104232329406 39.07202198088115, -94.59248526656877 39.07202198088115, -94.59248526656877 39.0731461313358, -94.59248526656877 39.07427028179046, -94.59248526656877 39.07539443224512, -94.59248526656877 39.07651858269978, -94.59104232329406 39.07651858269978, -94.58959938001935 39.07651858269978, -94.58959938001935 39.07539443224512, -94.58959938001935 39.07427028179046, -94.58815643674464 39.07427028179046, -94.58671349346993 39.07427028179046, -94.58671349346993 39.0731461313358, -94.58671349346993 39.07202198088115, -94.58815643674464 39.07202198088115))"
76,"POLYGON ((-94.59104232329406 39.09450498997423, -94.59248526656877 39.09450498997423, -94.59248526656877 39.09562914042888, -94.59248526656877 39.09675329088354, -94.59104232329406 39.09675329088354, -94.58959938001935 39.09675329088354, -94.58959938001935 39.09562914042888, -94.58959938001935 39.09450498997423, -94.59104232329406 39.09450498997423))"
77,"POLYGON ((-94.59104232329406 39.11024309633939, -94.59248526656877 39.11024309633939, -94.59248526656877 39.11136724679405, -94.59248526656877 39.1124913972487, -94.59104232329406 39.1124913972487, -94.58959938001935 39.1124913972487, -94.58959938001935 39.11136724679405, -94.58959938001935 39.11024309633939, -94.59104232329406 39.11024309633939))"
78,"POLYGON ((-94.58527055019522 39.00906955542052, -94.58671349346993 39.00906955542052, -94.58671349346993 39.01019370587518, -94.58671349346993 39.01131785632984, -94.58671349346993 39.0124420067845, -94.58671349346993 39.01356615723915, -94.58527055019522 39.01356615723915, -94.58382760692051 39.01356615723915, -94.5823846636458 39.01356615723915, -94.58094172037109 39.01356615723915, -94.58094172037109 39.0124420067845, -94.58094172037109 39.01131785632984, -94.58094172037109 39.01019370587518, -94.58094172037109 39.00906955542052, -94.5823846636458 39.00906955542052, -94.58382760692051 39.00906955542052, -94.58527055019522 39.00906955542052))"
79,"POLYGON ((-94.58527055019522 39.01356615723914, -94.58671349346993 39.01356615723914, -94.58671349346993 39.0146903076938, -94.58671349346993 39.01581445814845, -94.58671349346993 39.01693860860311, -94.58671349346993 39.01806275905777, -94.58527055019522 39.01806275905777, -94.58382760692051 39.01806275905777, -94.5823846636458 39.01806275905777, -94.58094172037109 39.01806275905777, -94.58094172037109 39.01693860860311, -94.58094172037109 39.01581445814845, -94.58094172037109 39.0146903076938, -94.58094172037109 39.01356615723914, -94.5823846636458 39.01356615723914, -94.58382760692051 39.01356615723914, -94.58527055019522 39.01356615723914))"
80,"POLYGON ((-94.58527055019522 39.01806275905776, -94.58671349346993 39.01806275905776, -94.58671349346993 39.01918690951241, -94.58671349346993 39.02031105996707, -94.58671349346993 39.02143521042173, -94.58671349346993 39.02255936087639, -94.58527055019522 39.02255936087639, -94.58382760692051 39.02255936087639, -94.5823846636458 39.02255936087639, -94.58094172037109 39.02255936087639, -94.58094172037109 39.02143521042173, -94.58094172037109 39.02031105996707, -94.58094172037109 39.01918690951241, -94.58094172037109 39.01806275905776, -94.5823846636458 39.01806275905776, -94.58382760692051 39.01806275905776, -94.58527055019522 39.01806275905776))"
81,"POLYGON ((-94.58527055019522 39.02255936087637, -94.58671349346993 39.02255936087637, -94.58671349346993 39.02368351133103, -94.58671349346993 39.02480766178569, -94.58671349346993 39.02593181224034, -94.58671349346993 39.027055962695, -94.58527055019522 39.027055962695, -94.58382760692051 39.027055962695, -94.5823846636458 39.027055962695, -94.58094172037109 39.027055962695, -94.58094172037109 39.02593181224034, -94.58094172037109 39.02480766178569, -94.58094172037109 39.02368351133103, -94.58094172037109 39.02255936087637, -94.5823846636458 39.02255936087637, -94.58382760692051 39.02255936087637, -94.58527055019522 39.02255936087637))"
82,"POLYGON ((-94.58527055019522 39.02705596269499, -94.58671349346993 39.02705596269499, -94.58671349346993 39.02818011314965, -94.58671349346993 39.0293042636043, -94.58671349346993 39.03042841405896, -94.58671349346993 39.03155256451362, -94.58527055019522 39.03155256451362, -94.58382760692051 39.03155256451362, -94.5823846636458 39.03155256451362, -94.58094172037109 39.03155256451362, -94.58094172037109 39.03042841405896, -94.58094172037109 39.0293042636043, -94.58094172037109 39.02818011314965, -94.58094172037109 39.02705596269499, -94.5823846636458 39.02705596269499, -94.58382760692051 39.02705596269499, -94.58527055019522 39.02705596269499))"
83,"POLYGON ((-94.58527055019522 39.0315525645136, -94.58671349346993 39.0315525645136, -94.58671349346993 39.03267671496826, -94.58671349346993 39.03380086542292, -94.58671349346993 39.03492501587758, -94.58671349346993 39.03604916633223, -94.58527055019522 39.03604916633223, -94.58382760692051 39.03604916633223, -94.5823846636458 39.03604916633223, -94.58094172037109 39.03604916633223, -94.58094172037109 39.03492501587758, -94.58094172037109 39.03380086542292, -94.58094172037109 39.03267671496826, -94.58094172037109 39.0315525645136, -94.5823846636458 39.0315525645136, -94.58382760692051 39.0315525645136, -94.58527055019522 39.0315525645136))"
84,"POLYGON ((-94.58527055019522 39.03604916633222, -94.58671349346993 39.03604916633222, -94.58671349346993 39.03717331678688, -94.58671349346993 39.03829746724153, -94.58527055019522 39.03829746724153, -94.58382760692051 39.03829746724153, -94.5823846636458 39.03829746724153, -94.58094172037109 39.03829746724153, -94.58094172037109 39.03717331678688, -94.58094172037109 39.03604916633222, -94.5823846636458 39.03604916633222, -94.58382760692051 39.03604916633222, -94.58527055019522 39.03604916633222))"
85,"POLYGON ((-94.5823846636458 39.04504236996945, -94.58382760692051 39.04504236996945, -94.58382760692051 39.04616652042411, -94.58382760692051 39.04729067087877, -94.58527055019522 39.04729067087877, -94.58671349346993 39.04729067087877, -94.58671349346993 39.04841482133342, -94.58671349346993 39.04953897178808, -94.58527055019522 39.04953897178808, -94.58382760692051 39.04953897178808, -94.5823846636458 39.04953897178808, -94.58094172037109 39.04953897178808, -94.58094172037109 39.04841482133342, -94.58094172037109 39.04729067087877, -94.58094172037109 39.04616652042411, -94.58094172037109 39.04504236996945, -94.5823846636458 39.04504236996945))"
86,"POLYGON ((-94.58527055019522 39.04953897178807, -94.58671349346993 39.04953897178807, -94.58671349346993 39.05066312224272, -94.58671349346993 39.05178727269738, -94.58527055019522 39.05178727269738, -94.58382760692051 39.05178727269738, -94.58382760692051 39.05291142315204, -94.58382760692051 39.0540355736067, -94.5823846636458 39.0540355736067, -94.58094172037109 39.0540355736067, -94.58094172037109 39.05291142315204, -94.58094172037109 39.05178727269738, -94.58094172037109 39.05066312224272, -94.58094172037109 39.04953897178807, -94.5823846636458 39.04953897178807, -94.58382760692051 39.04953897178807, -94.58527055019522 39.04953897178807))"
87,"POLYGON ((-94.58527055019522 39.05403557360668, -94.58671349346993 39.05403557360668, -94.58671349346993 39.05515972406134, -94.58671349346993 39.056283874516, -94.58671349346993 39.05740802497066, -94.58671349346993 39.05853217542531, -94.58527055019522 39.05853217542531, -94.58382760692051 39.05853217542531, -94.5823846636458 39.05853217542531, -94.58094172037109 39.05853217542531, -94.58094172037109 39.05740802497066, -94.58094172037109 39.056283874516, -94.58094172037109 39.05515972406134, -94.58094172037109 39.05403557360668, -94.5823846636458 39.05403557360668, -94.58382760692051 39.05403557360668, -94.58527055019522 39.05403557360668))"
88,"POLYGON ((-94.58527055019522 39.0585321754253, -94.58671349346993 39.0585321754253, -94.58671349346993 39.05965632587996, -94.58671349346993 39.06078047633461, -94.58671349346993 39.06190462678927, -94.58671349346993 39.06302877724393, -94.58527055019522 39.06302877724393, -94.58382760692051 39.06302877724393, -94.5823846636458 39.06302877724393, -94.58094172037109 39.06302877724393, -94.58094172037109 39.06190462678927, -94.58094172037109 39.06078047633461, -94.58094172037109 39.05965632587996, -94.58094172037109 39.0585321754253, -94.5823846636458 39.0585321754253, -94.58382760692051 39.0585321754253, -94.58527055019522 39.0585321754253))"
