,0
121,"POLYGON ((-94.75986668643522 38.8337020844945, -94.75409491333637 38.8337020844945, -94.75409491333637 38.83819868631312, -94.75986668643522 38.83819868631312, -94.75986668643522 38.8337020844945))"
122,"POLYGON ((-94.75986668643522 38.83819868631312, -94.75409491333637 38.83819868631312, -94.75409491333637 38.84269528813174, -94.75986668643522 38.84269528813174, -94.75986668643522 38.83819868631312))"
123,"POLYGON ((-94.75986668643522 38.84269528813174, -94.75409491333637 38.84269528813174, -94.75409491333637 38.84719188995035, -94.75986668643522 38.84719188995035, -94.75986668643522 38.84269528813174))"
124,"POLYGON ((-94.75986668643522 38.84719188995035, -94.75409491333637 38.84719188995035, -94.75409491333637 38.85168849176897, -94.75986668643522 38.85168849176897, -94.75986668643522 38.84719188995035))"
125,"POLYGON ((-94.75986668643522 38.85168849176897, -94.75409491333637 38.85168849176897, -94.75409491333637 38.85618509358758, -94.75986668643522 38.85618509358758, -94.75986668643522 38.85168849176897))"
126,"POLYGON ((-94.75986668643522 38.85618509358758, -94.75409491333637 38.85618509358758, -94.75409491333637 38.8606816954062, -94.75986668643522 38.8606816954062, -94.75986668643522 38.85618509358758))"
127,"POLYGON ((-94.75986668643522 38.8606816954062, -94.75409491333637 38.8606816954062, -94.75409491333637 38.86517829722482, -94.75986668643522 38.86517829722482, -94.75986668643522 38.8606816954062))"
128,"POLYGON ((-94.75986668643522 38.86517829722482, -94.75409491333637 38.86517829722482, -94.75409491333637 38.86967489904343, -94.75986668643522 38.86967489904343, -94.75986668643522 38.86517829722482))"
129,"POLYGON ((-94.75986668643522 38.86967489904343, -94.75409491333637 38.86967489904343, -94.75409491333637 38.87417150086205, -94.75986668643522 38.87417150086205, -94.75986668643522 38.86967489904343))"
130,"POLYGON ((-94.75986668643522 38.87417150086205, -94.75409491333637 38.87417150086205, -94.75409491333637 38.87866810268066, -94.75986668643522 38.87866810268066, -94.75986668643522 38.87417150086205))"
131,"POLYGON ((-94.75986668643522 38.87866810268066, -94.75409491333637 38.87866810268066, -94.75409491333637 38.88316470449928, -94.75986668643522 38.88316470449928, -94.75986668643522 38.87866810268066))"
132,"POLYGON ((-94.75986668643522 38.88316470449928, -94.75409491333637 38.88316470449928, -94.75409491333637 38.8876613063179, -94.75986668643522 38.8876613063179, -94.75986668643522 38.88316470449928))"
133,"POLYGON ((-94.75986668643522 38.8876613063179, -94.75409491333637 38.8876613063179, -94.75409491333637 38.89215790813651, -94.75986668643522 38.89215790813651, -94.75986668643522 38.8876613063179))"
134,"POLYGON ((-94.75986668643522 38.89215790813651, -94.75409491333637 38.89215790813651, -94.75409491333637 38.89665450995513, -94.75986668643522 38.89665450995513, -94.75986668643522 38.89215790813651))"
135,"POLYGON ((-94.75986668643522 38.89665450995513, -94.75409491333637 38.89665450995513, -94.75409491333637 38.90115111177374, -94.75986668643522 38.90115111177374, -94.75986668643522 38.89665450995513))"
136,"POLYGON ((-94.75986668643522 38.90115111177374, -94.75409491333637 38.90115111177374, -94.75409491333637 38.90564771359236, -94.75986668643522 38.90564771359236, -94.75986668643522 38.90115111177374))"
137,"POLYGON ((-94.75986668643522 38.90564771359236, -94.75409491333637 38.90564771359236, -94.75409491333637 38.91014431541097, -94.75986668643522 38.91014431541097, -94.75986668643522 38.90564771359236))"
138,"POLYGON ((-94.75986668643522 38.91014431541097, -94.75409491333637 38.91014431541097, -94.75409491333637 38.91464091722959, -94.75986668643522 38.91464091722959, -94.75986668643522 38.91014431541097))"
139,"POLYGON ((-94.75986668643522 38.91464091722959, -94.75409491333637 38.91464091722959, -94.75409491333637 38.91913751904821, -94.75986668643522 38.91913751904821, -94.75986668643522 38.91464091722959))"
140,"POLYGON ((-94.75986668643522 38.91913751904821, -94.75409491333637 38.91913751904821, -94.75409491333637 38.92363412086682, -94.75986668643522 38.92363412086682, -94.75986668643522 38.91913751904821))"
141,"POLYGON ((-94.75986668643522 38.92363412086682, -94.75409491333637 38.92363412086682, -94.75409491333637 38.92813072268544, -94.75986668643522 38.92813072268544, -94.75986668643522 38.92363412086682))"
142,"POLYGON ((-94.75986668643522 38.92813072268544, -94.75409491333637 38.92813072268544, -94.75409491333637 38.93262732450405, -94.75986668643522 38.93262732450405, -94.75986668643522 38.92813072268544))"
143,"POLYGON ((-94.75986668643522 38.93262732450405, -94.75409491333637 38.93262732450405, -94.75409491333637 38.93712392632267, -94.75986668643522 38.93712392632267, -94.75986668643522 38.93262732450405))"
