,0
40,"POLYGON ((-94.57372700399753 39.08776008724631, -94.57516994727224 39.08776008724631, -94.57516994727224 39.08888423770097, -94.57516994727224 39.09000838815561, -94.57516994727224 39.09000838815562, -94.57516994727224 39.09113253861027, -94.57516994727224 39.09225668906493, -94.57516994727224 39.09338083951958, -94.57516994727224 39.09450498997424, -94.57372700399753 39.09450498997424, -94.57228406072282 39.09450498997424, -94.57228406072282 39.09338083951958, -94.57228406072282 39.09225668906493, -94.57084111744811 39.09225668906493, -94.5693981741734 39.09225668906493, -94.5693981741734 39.09113253861027, -94.5693981741734 39.09000838815561, -94.57084111744811 39.09000838815561, -94.57228406072282 39.09000838815561, -94.57228406072282 39.08888423770097, -94.57228406072282 39.08776008724631, -94.57372700399753 39.08776008724631))"
41,"POLYGON ((-94.57661289054695 39.09900159179284, -94.57805583382167 39.09900159179284, -94.57805583382167 39.1001257422475, -94.57805583382167 39.10124989270216, -94.57661289054695 39.10124989270216, -94.57516994727224 39.10124989270216, -94.57372700399753 39.10124989270216, -94.57228406072282 39.10124989270216, -94.57228406072282 39.1001257422475, -94.57228406072282 39.09900159179284, -94.57372700399753 39.09900159179284, -94.57516994727224 39.09900159179284, -94.57661289054695 39.09900159179284))"
42,"POLYGON ((-94.57084111744811 39.114739698158, -94.57228406072282 39.114739698158, -94.57228406072282 39.11586384861266, -94.57228406072282 39.11698799906731, -94.57372700399753 39.11698799906731, -94.57516994727224 39.11698799906731, -94.57516994727224 39.11811214952196, -94.57516994727224 39.11923629997662, -94.57372700399753 39.11923629997662, -94.57228406072282 39.11923629997662, -94.57228406072282 39.12036045043128, -94.57228406072282 39.12148460088594, -94.57084111744811 39.12148460088594, -94.5693981741734 39.12148460088594, -94.5693981741734 39.12036045043128, -94.5693981741734 39.11923629997662, -94.56795523089869 39.11923629997662, -94.56651228762398 39.11923629997662, -94.56651228762398 39.11811214952196, -94.56651228762398 39.11698799906731, -94.56795523089869 39.11698799906731, -94.5693981741734 39.11698799906731, -94.5693981741734 39.11586384861266, -94.5693981741734 39.114739698158, -94.57084111744811 39.114739698158))"
43,"POLYGON ((-94.56218345779985 39.08776008724631, -94.56362640107456 39.08776008724631, -94.56362640107456 39.08888423770097, -94.56362640107456 39.09000838815561, -94.56506934434927 39.09000838815561, -94.56651228762398 39.09000838815561, -94.56651228762398 39.09113253861027, -94.56651228762398 39.09225668906493, -94.56506934434927 39.09225668906493, -94.56362640107456 39.09225668906493, -94.56218345779985 39.09225668906493, -94.56074051452514 39.09225668906493, -94.55929757125043 39.09225668906493, -94.55785462797571 39.09225668906493, -94.55785462797571 39.09113253861027, -94.55785462797571 39.09000838815561, -94.55929757125043 39.09000838815561, -94.56074051452514 39.09000838815561, -94.56074051452514 39.08888423770097, -94.56074051452514 39.08776008724631, -94.56218345779985 39.08776008724631))"
44,"POLYGON ((-94.59392820984348 39.04054576815084, -94.59537115311819 39.04054576815084, -94.59537115311819 39.04166991860549, -94.59537115311819 39.04279406906015, -94.59392820984348 39.04279406906015, -94.59248526656877 39.04279406906015, -94.59248526656877 39.04166991860549, -94.59248526656877 39.04054576815084, -94.59392820984348 39.04054576815084))"
45,"POLYGON ((-94.59104232329406 39.04054576815084, -94.59248526656877 39.04054576815084, -94.59248526656877 39.04166991860549, -94.59248526656877 39.04279406906015, -94.59104232329406 39.04279406906015, -94.58959938001935 39.04279406906015, -94.58959938001935 39.04166991860549, -94.58959938001935 39.04054576815084, -94.59104232329406 39.04054576815084))"
46,"POLYGON ((-94.59104232329406 39.04279406906015, -94.59248526656877 39.04279406906015, -94.59248526656877 39.04391821951481, -94.59248526656877 39.04504236996947, -94.59104232329406 39.04504236996947, -94.58959938001935 39.04504236996947, -94.58959938001935 39.04391821951481, -94.58959938001935 39.04279406906015, -94.59104232329406 39.04279406906015))"
47,"POLYGON ((-94.58815643674464 39.04054576815084, -94.58959938001935 39.04054576815084, -94.58959938001935 39.04166991860549, -94.58959938001935 39.04279406906015, -94.58815643674464 39.04279406906015, -94.58671349346993 39.04279406906015, -94.58671349346993 39.04166991860549, -94.58671349346993 39.04054576815084, -94.58815643674464 39.04054576815084))"
48,"POLYGON ((-94.58815643674464 39.04279406906015, -94.58959938001935 39.04279406906015, -94.58959938001935 39.04391821951481, -94.58959938001935 39.04504236996947, -94.58815643674464 39.04504236996947, -94.58671349346993 39.04504236996947, -94.58671349346993 39.04391821951481, -94.58671349346993 39.04279406906015, -94.58815643674464 39.04279406906015))"
49,"POLYGON ((-94.58815643674464 39.08551178633699, -94.58959938001935 39.08551178633699, -94.58959938001935 39.08663593679165, -94.58959938001935 39.08776008724631, -94.58815643674464 39.08776008724631, -94.58671349346993 39.08776008724631, -94.58671349346993 39.08663593679165, -94.58671349346993 39.08551178633699, -94.58815643674464 39.08551178633699))"
